"~id",text,~label
1570,"See, how she leans her cheek upon her hand! O that I were a glove upon that hand, that I might touch that cheek!.",Tweet
1571,"An honest tale speeds best, being plainly told.",Tweet
1572,The play 's the thing wherein I'll catch the conscience of the king.,Tweet
1573,"All the world 's a stage, and all the men and women merely players. They have their exits and their entrances; And one man in his time plays many parts.",Tweet
1574,"An honest tale speeds best, being plainly told.",Tweet
1575,I like this place and willingly could waste my time in it.,Tweet
1576,"Though this be madness, yet there is method in 't.",Tweet
1577,"It is the east, and Juliet is the sun.",Tweet
1578,"Neither a borrower nor a lender be; For loan oft loses both itself and friend, and borrowing dulls the edge of husbandry.",Tweet
1579,Off with his head!,Tweet
1580,Wisely and slow; they stumble that run fast.,Tweet
1581,Not stepping o'er the bounds of modesty.,Tweet
1582,The king's name is a tower of strength.,Tweet
1583,"Though this be madness, yet there is method in 't.",Tweet
1584,"Blow, blow, thou winter wind! Thou art not so unkind as man's ingratitude.",Tweet
1585,"I will speak daggers to her, but use none.",Tweet
1586,I like this place and willingly could waste my time in it.,Tweet
1587,"See, how she leans her cheek upon her hand! O that I were a glove upon that hand, that I might touch that cheek!.",Tweet
1588,The play 's the thing wherein I'll catch the conscience of the king.,Tweet
1589,Can one desire too much of a good thing?.,Tweet
1590,What's in a name? That which we call a rose by any other name would smell as sweet.,Tweet
1591,"What a piece of work is man! how noble in reason! how infinite in faculty! in form and moving how express and admirable! in action how like an angel! in apprehension how like a god! the beauty of the world, the paragon of animals! .",Tweet
1592,"The world is grown so bad, that wrens make prey where eagles dare not perch.",Tweet
1593,For you and I are past our dancing days.,Tweet
1594,It seems she hangs upon the cheek of night like a rich jewel in an Ethiope's ear.,Tweet
1595,Off with his head!,Tweet
1596,"The fool doth think he is wise, but the wise man knows himself to be a fool.",Tweet
1597,"Conscience is but a word that cowards use, devised at first to keep the strong in awe.",Tweet
1598,"Neither a borrower nor a lender be; For loan oft loses both itself and friend, and borrowing dulls the edge of husbandry.",Tweet
1599,"All the world 's a stage, and all the men and women merely players. They have their exits and their entrances; And one man in his time plays many parts.",Tweet
1600,"All the world 's a stage, and all the men and women merely players. They have their exits and their entrances; And one man in his time plays many parts.",Tweet
1601,"All the world 's a stage, and all the men and women merely players. They have their exits and their entrances; And one man in his time plays many parts.",Tweet
1602,Can one desire too much of a good thing?.,Tweet
1603,"Neither a borrower nor a lender be; For loan oft loses both itself and friend, and borrowing dulls the edge of husbandry.",Tweet
1604,"Blow, blow, thou winter wind! Thou art not so unkind as man's ingratitude.",Tweet
1605,"Conscience is but a word that cowards use, devised at first to keep the strong in awe.",Tweet
1606,"All the world 's a stage, and all the men and women merely players. They have their exits and their entrances; And one man in his time plays many parts.",Tweet
1607,Tempt not a desperate man.,Tweet
1608,In my mind's eye.,Tweet
1609,That it should come to this!.,Tweet
1610,"See, how she leans her cheek upon her hand! O that I were a glove upon that hand, that I might touch that cheek!.",Tweet
1611,"O Romeo, Romeo! wherefore art thou Romeo?.",Tweet
1612,"An honest tale speeds best, being plainly told.",Tweet
1613,True is it that we have seen better days.,Tweet
1614,"The fool doth think he is wise, but the wise man knows himself to be a fool.",Tweet
1615,"An honest tale speeds best, being plainly told.",Tweet
1616,"The world is grown so bad, that wrens make prey where eagles dare not perch.",Tweet
1617,Tempt not a desperate man.,Tweet
1618,I like this place and willingly could waste my time in it.,Tweet
1619,"All the world 's a stage, and all the men and women merely players. They have their exits and their entrances; And one man in his time plays many parts.",Tweet
1620,It seems she hangs upon the cheek of night like a rich jewel in an Ethiope's ear.,Tweet
1621,"Conscience is but a word that cowards use, devised at first to keep the strong in awe.",Tweet
1622,"See, how she leans her cheek upon her hand! O that I were a glove upon that hand, that I might touch that cheek!.",Tweet
1623,"When sorrows come, they come not single spies, but in battalions.",Tweet
1624,"O Romeo, Romeo! wherefore art thou Romeo?.",Tweet
1625,I like this place and willingly could waste my time in it.,Tweet
1626,For you and I are past our dancing days.,Tweet
1627,Wisely and slow; they stumble that run fast.,Tweet
1628,Tempt not a desperate man.,Tweet
1629,Rich gifts wax poor when givers prove unkind.,Tweet
1630,"It is the east, and Juliet is the sun.",Tweet
1631,"Conscience is but a word that cowards use, devised at first to keep the strong in awe.",Tweet
1632,How bitter a thing it is to look into happiness through another man's eyes!,Tweet
1633,Can one desire too much of a good thing?.,Tweet
1634,"The fool doth think he is wise, but the wise man knows himself to be a fool.",Tweet
1635,"All the world 's a stage, and all the men and women merely players. They have their exits and their entrances; And one man in his time plays many parts.",Tweet
1636,The king's name is a tower of strength.,Tweet
1637,"It is the east, and Juliet is the sun.",Tweet
1638,"When sorrows come, they come not single spies, but in battalions.",Tweet
1639,I like this place and willingly could waste my time in it.,Tweet
1640,"It is the east, and Juliet is the sun.",Tweet
1641,"It is the east, and Juliet is the sun.",Tweet
1642,Tempt not a desperate man.,Tweet
1643,"Blow, blow, thou winter wind! Thou art not so unkind as man's ingratitude.",Tweet
1644,"See, how she leans her cheek upon her hand! O that I were a glove upon that hand, that I might touch that cheek!.",Tweet
1645,I like this place and willingly could waste my time in it.,Tweet
1646,In my mind's eye.,Tweet
1647,How bitter a thing it is to look into happiness through another man's eyes!,Tweet
1648,What's in a name? That which we call a rose by any other name would smell as sweet.,Tweet
1649,What's in a name? That which we call a rose by any other name would smell as sweet.,Tweet
1650,"See, how she leans her cheek upon her hand! O that I were a glove upon that hand, that I might touch that cheek!.",Tweet
