"~id",~label,~from,~to
User50FollowsUser39,Follows,50,39
User81FollowsUser124,Follows,81,124
User40FollowsUser110,Follows,40,110
User7FollowsUser5,Follows,7,5
User115FollowsUser45,Follows,115,45
User148FollowsUser141,Follows,148,141
User124FollowsUser93,Follows,124,93
User144FollowsUser128,Follows,144,128
User118FollowsUser134,Follows,118,134
User63FollowsUser138,Follows,63,138
User99FollowsUser133,Follows,99,133
User3FollowsUser104,Follows,3,104
User97FollowsUser54,Follows,97,54
User119FollowsUser31,Follows,119,31
User54FollowsUser97,Follows,54,97
User7FollowsUser124,Follows,7,124
User29FollowsUser112,Follows,29,112
User24FollowsUser104,Follows,24,104
User137FollowsUser128,Follows,137,128
User124FollowsUser126,Follows,124,126
User68FollowsUser148,Follows,68,148
User145FollowsUser41,Follows,145,41
User116FollowsUser74,Follows,116,74
User87FollowsUser111,Follows,87,111
User97FollowsUser2,Follows,97,2
User53FollowsUser47,Follows,53,47
User7FollowsUser38,Follows,7,38
User139FollowsUser4,Follows,139,4
User3FollowsUser150,Follows,3,150
User74FollowsUser142,Follows,74,142
User102FollowsUser132,Follows,102,132
User132FollowsUser148,Follows,132,148
User90FollowsUser75,Follows,90,75
User53FollowsUser139,Follows,53,139
User98FollowsUser60,Follows,98,60
User125FollowsUser58,Follows,125,58
User38FollowsUser94,Follows,38,94
User149FollowsUser41,Follows,149,41
User33FollowsUser93,Follows,33,93
User113FollowsUser34,Follows,113,34
User24FollowsUser44,Follows,24,44
User45FollowsUser78,Follows,45,78
User92FollowsUser138,Follows,92,138
User74FollowsUser24,Follows,74,24
User24FollowsUser51,Follows,24,51
User5FollowsUser98,Follows,5,98
User15FollowsUser18,Follows,15,18
User102FollowsUser14,Follows,102,14
User137FollowsUser142,Follows,137,142
User86FollowsUser66,Follows,86,66
User36FollowsUser45,Follows,36,45
User46FollowsUser4,Follows,46,4
User26FollowsUser50,Follows,26,50
User7FollowsUser31,Follows,7,31
User149FollowsUser111,Follows,149,111
User146FollowsUser132,Follows,146,132
User34FollowsUser141,Follows,34,141
User95FollowsUser136,Follows,95,136
User35FollowsUser15,Follows,35,15
User142FollowsUser28,Follows,142,28
User40FollowsUser94,Follows,40,94
User7FollowsUser9,Follows,7,9
User135FollowsUser53,Follows,135,53
User133FollowsUser115,Follows,133,115
User43FollowsUser89,Follows,43,89
User71FollowsUser7,Follows,71,7
User21FollowsUser125,Follows,21,125
User37FollowsUser137,Follows,37,137
User101FollowsUser38,Follows,101,38
User39FollowsUser61,Follows,39,61
User141FollowsUser128,Follows,141,128
User138FollowsUser43,Follows,138,43
User5FollowsUser85,Follows,5,85
User146FollowsUser140,Follows,146,140
User73FollowsUser25,Follows,73,25
User60FollowsUser111,Follows,60,111
User134FollowsUser38,Follows,134,38
User7FollowsUser1,Follows,7,1
User72FollowsUser113,Follows,72,113
User79FollowsUser131,Follows,79,131
User59FollowsUser53,Follows,59,53
User133FollowsUser58,Follows,133,58
User49FollowsUser94,Follows,49,94
User120FollowsUser100,Follows,120,100
User5FollowsUser7,Follows,5,7
User17FollowsUser65,Follows,17,65
User3FollowsUser80,Follows,3,80
User43FollowsUser146,Follows,43,146
User21FollowsUser117,Follows,21,117
User63FollowsUser114,Follows,63,114
User101FollowsUser148,Follows,101,148
User3FollowsUser120,Follows,3,120
User46FollowsUser32,Follows,46,32
User130FollowsUser108,Follows,130,108
User111FollowsUser24,Follows,111,24
User62FollowsUser85,Follows,62,85
User19FollowsUser105,Follows,19,105
User8FollowsUser113,Follows,8,113
User75FollowsUser67,Follows,75,67
User135FollowsUser4,Follows,135,4
User3FollowsUser112,Follows,3,112
User89FollowsUser125,Follows,89,125
User16FollowsUser121,Follows,16,121
User93FollowsUser4,Follows,93,4
User55FollowsUser59,Follows,55,59
User56FollowsUser66,Follows,56,66
User133FollowsUser54,Follows,133,54
User106FollowsUser26,Follows,106,26
User106FollowsUser59,Follows,106,59
User40FollowsUser9,Follows,40,9
User92FollowsUser104,Follows,92,104
User53FollowsUser114,Follows,53,114
User97FollowsUser138,Follows,97,138
User43FollowsUser92,Follows,43,92
User134FollowsUser96,Follows,134,96
User18FollowsUser3,Follows,18,3
User27FollowsUser36,Follows,27,36
User108FollowsUser107,Follows,108,107
User54FollowsUser47,Follows,54,47
User104FollowsUser68,Follows,104,68
User5FollowsUser132,Follows,5,132
User98FollowsUser30,Follows,98,30
User35FollowsUser18,Follows,35,18
User1FollowsUser80,Follows,1,80
User32FollowsUser84,Follows,32,84
User80FollowsUser114,Follows,80,114
User83FollowsUser59,Follows,83,59
User141FollowsUser80,Follows,141,80
User32FollowsUser10,Follows,32,10
User51FollowsUser116,Follows,51,116
User86FollowsUser35,Follows,86,35
User24FollowsUser55,Follows,24,55
User114FollowsUser13,Follows,114,13
User86FollowsUser129,Follows,86,129
User109FollowsUser3,Follows,109,3
User132FollowsUser11,Follows,132,11
User88FollowsUser125,Follows,88,125
User147FollowsUser72,Follows,147,72
User135FollowsUser47,Follows,135,47
User49FollowsUser62,Follows,49,62
User118FollowsUser84,Follows,118,84
User63FollowsUser105,Follows,63,105
User145FollowsUser19,Follows,145,19
User19FollowsUser133,Follows,19,133
User59FollowsUser45,Follows,59,45
User95FollowsUser4,Follows,95,4
User138FollowsUser70,Follows,138,70
User89FollowsUser71,Follows,89,71
User50FollowsUser75,Follows,50,75
User139FollowsUser36,Follows,139,36
User81FollowsUser8,Follows,81,8
User63FollowsUser85,Follows,63,85
User60FollowsUser115,Follows,60,115
User82FollowsUser18,Follows,82,18
User42FollowsUser9,Follows,42,9
User141FollowsUser72,Follows,141,72
User58FollowsUser26,Follows,58,26
User117FollowsUser31,Follows,117,31
User78FollowsUser83,Follows,78,83
User124FollowsUser101,Follows,124,101
User127FollowsUser94,Follows,127,94
User129FollowsUser67,Follows,129,67
User91FollowsUser133,Follows,91,133
User68FollowsUser122,Follows,68,122
User95FollowsUser99,Follows,95,99
User107FollowsUser67,Follows,107,67
User100FollowsUser124,Follows,100,124
User136FollowsUser112,Follows,136,112
User143FollowsUser40,Follows,143,40
User61FollowsUser65,Follows,61,65
User62FollowsUser78,Follows,62,78
User51FollowsUser125,Follows,51,125
User113FollowsUser79,Follows,113,79
User30FollowsUser86,Follows,30,86
User140FollowsUser137,Follows,140,137
User38FollowsUser80,Follows,38,80
User137FollowsUser70,Follows,137,70
User103FollowsUser81,Follows,103,81
User122FollowsUser59,Follows,122,59
User4FollowsUser140,Follows,4,140
User122FollowsUser6,Follows,122,6
User45FollowsUser83,Follows,45,83
User13FollowsUser19,Follows,13,19
User5FollowsUser62,Follows,5,62
User132FollowsUser59,Follows,132,59
User22FollowsUser63,Follows,22,63
User43FollowsUser61,Follows,43,61
User15FollowsUser133,Follows,15,133
User132FollowsUser67,Follows,132,67
User123FollowsUser19,Follows,123,19
User2FollowsUser73,Follows,2,73
User3FollowsUser8,Follows,3,8
User128FollowsUser97,Follows,128,97
User56FollowsUser68,Follows,56,68
User80FollowsUser144,Follows,80,144
User126FollowsUser114,Follows,126,114
User69FollowsUser16,Follows,69,16
User22FollowsUser8,Follows,22,8
User141FollowsUser51,Follows,141,51
User76FollowsUser138,Follows,76,138
User70FollowsUser31,Follows,70,31
User108FollowsUser130,Follows,108,130
User25FollowsUser24,Follows,25,24
User62FollowsUser32,Follows,62,32
User34FollowsUser79,Follows,34,79
User124FollowsUser17,Follows,124,17
User106FollowsUser99,Follows,106,99
User119FollowsUser127,Follows,119,127
User68FollowsUser54,Follows,68,54
User136FollowsUser6,Follows,136,6
User9FollowsUser103,Follows,9,103
User75FollowsUser64,Follows,75,64
User62FollowsUser42,Follows,62,42
User49FollowsUser134,Follows,49,134
User61FollowsUser62,Follows,61,62
User88FollowsUser89,Follows,88,89
User96FollowsUser64,Follows,96,64
User6FollowsUser135,Follows,6,135
User16FollowsUser57,Follows,16,57
User126FollowsUser44,Follows,126,44
User147FollowsUser11,Follows,147,11
User46FollowsUser79,Follows,46,79
User87FollowsUser43,Follows,87,43
User119FollowsUser40,Follows,119,40
User87FollowsUser76,Follows,87,76
User139FollowsUser108,Follows,139,108
User20FollowsUser44,Follows,20,44
User142FollowsUser82,Follows,142,82
User113FollowsUser85,Follows,113,85
User4FollowsUser121,Follows,4,121
User139FollowsUser86,Follows,139,86
User128FollowsUser82,Follows,128,82
User101FollowsUser55,Follows,101,55
User124FollowsUser31,Follows,124,31
User7FollowsUser87,Follows,7,87
User3FollowsUser142,Follows,3,142
User48FollowsUser112,Follows,48,112
User118FollowsUser15,Follows,118,15
User64FollowsUser114,Follows,64,114
User104FollowsUser48,Follows,104,48
User87FollowsUser116,Follows,87,116
User114FollowsUser5,Follows,114,5
User41FollowsUser63,Follows,41,63
User93FollowsUser126,Follows,93,126
User113FollowsUser111,Follows,113,111
User10FollowsUser133,Follows,10,133
User39FollowsUser89,Follows,39,89
User1FollowsUser91,Follows,1,91
User2FollowsUser22,Follows,2,22
User90FollowsUser6,Follows,90,6
User38FollowsUser111,Follows,38,111
User32FollowsUser111,Follows,32,111
User53FollowsUser28,Follows,53,28
User38FollowsUser61,Follows,38,61
User106FollowsUser37,Follows,106,37
User40FollowsUser22,Follows,40,22
User74FollowsUser102,Follows,74,102
User48FollowsUser68,Follows,48,68
User149FollowsUser82,Follows,149,82
User86FollowsUser40,Follows,86,40
User5FollowsUser117,Follows,5,117
User91FollowsUser55,Follows,91,55
User139FollowsUser130,Follows,139,130
User24FollowsUser135,Follows,24,135
User56FollowsUser113,Follows,56,113
User108FollowsUser61,Follows,108,61
User51FollowsUser91,Follows,51,91
User53FollowsUser48,Follows,53,48
User138FollowsUser56,Follows,138,56
User101FollowsUser98,Follows,101,98
User7FollowsUser86,Follows,7,86
User2FollowsUser92,Follows,2,92
User146FollowsUser116,Follows,146,116
User67FollowsUser139,Follows,67,139
User14FollowsUser83,Follows,14,83
User138FollowsUser137,Follows,138,137
User60FollowsUser44,Follows,60,44
User97FollowsUser32,Follows,97,32
User49FollowsUser37,Follows,49,37
User51FollowsUser98,Follows,51,98
User136FollowsUser106,Follows,136,106
User84FollowsUser101,Follows,84,101
User65FollowsUser135,Follows,65,135
User54FollowsUser110,Follows,54,110
User55FollowsUser65,Follows,55,65
User14FollowsUser12,Follows,14,12
User89FollowsUser87,Follows,89,87
User92FollowsUser96,Follows,92,96
User69FollowsUser92,Follows,69,92
User83FollowsUser113,Follows,83,113
User131FollowsUser34,Follows,131,34
User92FollowsUser118,Follows,92,118
User71FollowsUser14,Follows,71,14
User9FollowsUser119,Follows,9,119
User21FollowsUser98,Follows,21,98
User139FollowsUser5,Follows,139,5
User20FollowsUser56,Follows,20,56
User99FollowsUser61,Follows,99,61
User113FollowsUser80,Follows,113,80
User40FollowsUser34,Follows,40,34
User95FollowsUser56,Follows,95,56
User23FollowsUser51,Follows,23,51
User137FollowsUser131,Follows,137,131
User14FollowsUser51,Follows,14,51
User39FollowsUser94,Follows,39,94
User122FollowsUser71,Follows,122,71
User79FollowsUser130,Follows,79,130
User51FollowsUser104,Follows,51,104
User50FollowsUser78,Follows,50,78
User75FollowsUser48,Follows,75,48
User82FollowsUser113,Follows,82,113
User14FollowsUser140,Follows,14,140
User133FollowsUser66,Follows,133,66
User71FollowsUser32,Follows,71,32
User83FollowsUser71,Follows,83,71
User60FollowsUser83,Follows,60,83
User108FollowsUser149,Follows,108,149
User82FollowsUser6,Follows,82,6
User20FollowsUser51,Follows,20,51
User66FollowsUser97,Follows,66,97
User22FollowsUser77,Follows,22,77
User85FollowsUser79,Follows,85,79
User127FollowsUser90,Follows,127,90
User53FollowsUser133,Follows,53,133
User76FollowsUser12,Follows,76,12
User74FollowsUser107,Follows,74,107
User91FollowsUser75,Follows,91,75
User26FollowsUser20,Follows,26,20
User148FollowsUser2,Follows,148,2
User122FollowsUser80,Follows,122,80
User139FollowsUser30,Follows,139,30
User80FollowsUser41,Follows,80,41
User101FollowsUser66,Follows,101,66
User86FollowsUser25,Follows,86,25
User31FollowsUser137,Follows,31,137
User62FollowsUser110,Follows,62,110
User56FollowsUser129,Follows,56,129
User4FollowsUser25,Follows,4,25
User129FollowsUser89,Follows,129,89
User129FollowsUser118,Follows,129,118
User146FollowsUser43,Follows,146,43
User107FollowsUser118,Follows,107,118
User106FollowsUser10,Follows,106,10
User74FollowsUser120,Follows,74,120
User149FollowsUser119,Follows,149,119
User100FollowsUser147,Follows,100,147
User97FollowsUser18,Follows,97,18
User137FollowsUser63,Follows,137,63
User28FollowsUser138,Follows,28,138
User92FollowsUser103,Follows,92,103
User91FollowsUser116,Follows,91,116
User64FollowsUser110,Follows,64,110
User6FollowsUser96,Follows,6,96
User53FollowsUser18,Follows,53,18
User87FollowsUser59,Follows,87,59
User15FollowsUser35,Follows,15,35
User146FollowsUser86,Follows,146,86
User123FollowsUser66,Follows,123,66
User30FollowsUser59,Follows,30,59
User18FollowsUser19,Follows,18,19
User100FollowsUser71,Follows,100,71
User96FollowsUser97,Follows,96,97
User45FollowsUser115,Follows,45,115
User47FollowsUser6,Follows,47,6
User144FollowsUser140,Follows,144,140
User123FollowsUser147,Follows,123,147
User33FollowsUser11,Follows,33,11
User15FollowsUser55,Follows,15,55
User65FollowsUser34,Follows,65,34
User19FollowsUser45,Follows,19,45
User79FollowsUser3,Follows,79,3
User12FollowsUser114,Follows,12,114
User115FollowsUser63,Follows,115,63
User57FollowsUser26,Follows,57,26
User142FollowsUser84,Follows,142,84
User37FollowsUser78,Follows,37,78
User117FollowsUser91,Follows,117,91
User91FollowsUser98,Follows,91,98
User61FollowsUser103,Follows,61,103
User122FollowsUser30,Follows,122,30
User76FollowsUser140,Follows,76,140
User3FollowsUser19,Follows,3,19
User90FollowsUser36,Follows,90,36
User144FollowsUser117,Follows,144,117
User36FollowsUser137,Follows,36,137
User145FollowsUser43,Follows,145,43
User31FollowsUser68,Follows,31,68
User146FollowsUser34,Follows,146,34
User20FollowsUser105,Follows,20,105
User21FollowsUser144,Follows,21,144
User72FollowsUser35,Follows,72,35
User18FollowsUser94,Follows,18,94
User73FollowsUser9,Follows,73,9
User107FollowsUser30,Follows,107,30
User2FollowsUser18,Follows,2,18
User62FollowsUser81,Follows,62,81
User143FollowsUser136,Follows,143,136
User58FollowsUser115,Follows,58,115
User84FollowsUser92,Follows,84,92
User45FollowsUser17,Follows,45,17
User43FollowsUser60,Follows,43,60
User116FollowsUser130,Follows,116,130
User73FollowsUser117,Follows,73,117
User122FollowsUser117,Follows,122,117
User1FollowsUser38,Follows,1,38
User37FollowsUser22,Follows,37,22
User132FollowsUser80,Follows,132,80
User67FollowsUser98,Follows,67,98
User62FollowsUser91,Follows,62,91
User74FollowsUser6,Follows,74,6
User36FollowsUser55,Follows,36,55
User28FollowsUser78,Follows,28,78
User65FollowsUser70,Follows,65,70
User107FollowsUser15,Follows,107,15
User77FollowsUser35,Follows,77,35
User140FollowsUser95,Follows,140,95
User1FollowsUser3,Follows,1,3
User47FollowsUser43,Follows,47,43
User70FollowsUser141,Follows,70,141
User113FollowsUser52,Follows,113,52
User105FollowsUser148,Follows,105,148
User56FollowsUser86,Follows,56,86
User125FollowsUser52,Follows,125,52
User135FollowsUser27,Follows,135,27
User95FollowsUser149,Follows,95,149
User87FollowsUser71,Follows,87,71
User25FollowsUser100,Follows,25,100
User56FollowsUser22,Follows,56,22
User118FollowsUser72,Follows,118,72
User5FollowsUser119,Follows,5,119
User60FollowsUser142,Follows,60,142
User123FollowsUser27,Follows,123,27
User105FollowsUser77,Follows,105,77
User76FollowsUser117,Follows,76,117
User94FollowsUser146,Follows,94,146
User116FollowsUser23,Follows,116,23
User77FollowsUser11,Follows,77,11
User7FollowsUser101,Follows,7,101
User53FollowsUser107,Follows,53,107
User6FollowsUser41,Follows,6,41
User30FollowsUser106,Follows,30,106
User106FollowsUser118,Follows,106,118
User68FollowsUser10,Follows,68,10
User21FollowsUser8,Follows,21,8
User98FollowsUser45,Follows,98,45
User55FollowsUser38,Follows,55,38
User7FollowsUser80,Follows,7,80
User9FollowsUser102,Follows,9,102
User58FollowsUser84,Follows,58,84
User143FollowsUser83,Follows,143,83
User105FollowsUser31,Follows,105,31
User41FollowsUser90,Follows,41,90
User9FollowsUser85,Follows,9,85
User143FollowsUser65,Follows,143,65
User145FollowsUser81,Follows,145,81
User2FollowsUser106,Follows,2,106
User53FollowsUser100,Follows,53,100
User70FollowsUser54,Follows,70,54
User77FollowsUser14,Follows,77,14
User20FollowsUser91,Follows,20,91
User100FollowsUser68,Follows,100,68
User102FollowsUser133,Follows,102,133
User128FollowsUser61,Follows,128,61
User65FollowsUser15,Follows,65,15
User149FollowsUser95,Follows,149,95
User67FollowsUser97,Follows,67,97
User86FollowsUser1,Follows,86,1
User50FollowsUser11,Follows,50,11
User48FollowsUser93,Follows,48,93
User15FollowsUser48,Follows,15,48
User135FollowsUser115,Follows,135,115
User146FollowsUser30,Follows,146,30
User97FollowsUser109,Follows,97,109
User36FollowsUser101,Follows,36,101
User18FollowsUser88,Follows,18,88
User115FollowsUser43,Follows,115,43
User49FollowsUser9,Follows,49,9
User133FollowsUser32,Follows,133,32
User31FollowsUser35,Follows,31,35
User24FollowsUser62,Follows,24,62
User38FollowsUser63,Follows,38,63
User93FollowsUser58,Follows,93,58
User69FollowsUser70,Follows,69,70
User58FollowsUser139,Follows,58,139
User7FollowsUser140,Follows,7,140
User5FollowsUser20,Follows,5,20
User101FollowsUser109,Follows,101,109
User71FollowsUser87,Follows,71,87
User125FollowsUser51,Follows,125,51
User120FollowsUser66,Follows,120,66
User143FollowsUser69,Follows,143,69
User122FollowsUser114,Follows,122,114
User3FollowsUser113,Follows,3,113
User50FollowsUser100,Follows,50,100
User36FollowsUser132,Follows,36,132
User147FollowsUser82,Follows,147,82
User123FollowsUser40,Follows,123,40
User133FollowsUser74,Follows,133,74
User90FollowsUser82,Follows,90,82
User31FollowsUser132,Follows,31,132
User9FollowsUser132,Follows,9,132
User104FollowsUser55,Follows,104,55
User21FollowsUser86,Follows,21,86
User49FollowsUser82,Follows,49,82
User93FollowsUser10,Follows,93,10
User67FollowsUser127,Follows,67,127
User149FollowsUser50,Follows,149,50
User42FollowsUser128,Follows,42,128
User133FollowsUser8,Follows,133,8
User43FollowsUser112,Follows,43,112
User85FollowsUser76,Follows,85,76
User51FollowsUser12,Follows,51,12
User75FollowsUser55,Follows,75,55
User135FollowsUser88,Follows,135,88
User80FollowsUser36,Follows,80,36
User88FollowsUser81,Follows,88,81
User78FollowsUser40,Follows,78,40
User76FollowsUser48,Follows,76,48
User27FollowsUser74,Follows,27,74
User26FollowsUser116,Follows,26,116
User76FollowsUser126,Follows,76,126
User8FollowsUser36,Follows,8,36
User142FollowsUser45,Follows,142,45
User127FollowsUser35,Follows,127,35
User60FollowsUser71,Follows,60,71
User91FollowsUser17,Follows,91,17
User97FollowsUser146,Follows,97,146
User120FollowsUser99,Follows,120,99
User87FollowsUser99,Follows,87,99
User129FollowsUser62,Follows,129,62
User132FollowsUser23,Follows,132,23
User137FollowsUser68,Follows,137,68
User5FollowsUser146,Follows,5,146
User52FollowsUser104,Follows,52,104
User47FollowsUser85,Follows,47,85
User134FollowsUser145,Follows,134,145
User101FollowsUser37,Follows,101,37
User141FollowsUser26,Follows,141,26
User4FollowsUser122,Follows,4,122
User104FollowsUser110,Follows,104,110
User33FollowsUser100,Follows,33,100
User123FollowsUser144,Follows,123,144
User34FollowsUser65,Follows,34,65
User9FollowsUser14,Follows,9,14
User46FollowsUser88,Follows,46,88
User33FollowsUser8,Follows,33,8
User9FollowsUser90,Follows,9,90
User132FollowsUser20,Follows,132,20
User20FollowsUser78,Follows,20,78
User1FollowsUser6,Follows,1,6
User77FollowsUser44,Follows,77,44
User68FollowsUser25,Follows,68,25
User127FollowsUser112,Follows,127,112
User90FollowsUser21,Follows,90,21
User100FollowsUser110,Follows,100,110
User32FollowsUser83,Follows,32,83
User48FollowsUser4,Follows,48,4
User126FollowsUser88,Follows,126,88
User148FollowsUser136,Follows,148,136
User67FollowsUser46,Follows,67,46
User127FollowsUser95,Follows,127,95
User71FollowsUser23,Follows,71,23
User64FollowsUser147,Follows,64,147
User149FollowsUser85,Follows,149,85
User66FollowsUser86,Follows,66,86
User109FollowsUser73,Follows,109,73
User115FollowsUser28,Follows,115,28
User140FollowsUser39,Follows,140,39
User59FollowsUser117,Follows,59,117
User110FollowsUser18,Follows,110,18
User106FollowsUser32,Follows,106,32
User54FollowsUser129,Follows,54,129
User87FollowsUser108,Follows,87,108
User65FollowsUser133,Follows,65,133
User136FollowsUser104,Follows,136,104
User92FollowsUser140,Follows,92,140
User25FollowsUser104,Follows,25,104
User84FollowsUser93,Follows,84,93
User142FollowsUser47,Follows,142,47
User109FollowsUser31,Follows,109,31
User56FollowsUser63,Follows,56,63
User24FollowsUser43,Follows,24,43
User3FollowsUser108,Follows,3,108
User20FollowsUser15,Follows,20,15
User62FollowsUser21,Follows,62,21
User24FollowsUser76,Follows,24,76
User10FollowsUser67,Follows,10,67
User70FollowsUser127,Follows,70,127
User26FollowsUser138,Follows,26,138
User145FollowsUser82,Follows,145,82
User138FollowsUser128,Follows,138,128
User12FollowsUser124,Follows,12,124
User1FollowsUser110,Follows,1,110
User96FollowsUser24,Follows,96,24
User12FollowsUser48,Follows,12,48
User57FollowsUser82,Follows,57,82
User122FollowsUser94,Follows,122,94
User48FollowsUser91,Follows,48,91
User88FollowsUser104,Follows,88,104
User139FollowsUser39,Follows,139,39
User121FollowsUser77,Follows,121,77
User59FollowsUser146,Follows,59,146
User98FollowsUser129,Follows,98,129
User2FollowsUser61,Follows,2,61
User111FollowsUser106,Follows,111,106
User123FollowsUser121,Follows,123,121
User122FollowsUser70,Follows,122,70
User36FollowsUser50,Follows,36,50
User43FollowsUser79,Follows,43,79
User119FollowsUser71,Follows,119,71
User48FollowsUser74,Follows,48,74
User42FollowsUser116,Follows,42,116
User95FollowsUser129,Follows,95,129
User92FollowsUser71,Follows,92,71
User88FollowsUser131,Follows,88,131
User144FollowsUser143,Follows,144,143
User123FollowsUser114,Follows,123,114
User122FollowsUser58,Follows,122,58
User57FollowsUser13,Follows,57,13
User3FollowsUser69,Follows,3,69
User148FollowsUser60,Follows,148,60
User122FollowsUser47,Follows,122,47
User53FollowsUser146,Follows,53,146
User91FollowsUser10,Follows,91,10
User8FollowsUser11,Follows,8,11
User149FollowsUser48,Follows,149,48
User124FollowsUser110,Follows,124,110
User77FollowsUser136,Follows,77,136
User58FollowsUser42,Follows,58,42
User83FollowsUser37,Follows,83,37
User57FollowsUser74,Follows,57,74
User52FollowsUser53,Follows,52,53
User9FollowsUser59,Follows,9,59
User49FollowsUser52,Follows,49,52
User58FollowsUser36,Follows,58,36
User112FollowsUser104,Follows,112,104
User101FollowsUser60,Follows,101,60
User100FollowsUser90,Follows,100,90
User140FollowsUser108,Follows,140,108
User146FollowsUser134,Follows,146,134
User136FollowsUser132,Follows,136,132
User90FollowsUser91,Follows,90,91
User46FollowsUser81,Follows,46,81
User48FollowsUser103,Follows,48,103
User73FollowsUser150,Follows,73,150
User141FollowsUser95,Follows,141,95
User60FollowsUser123,Follows,60,123
User131FollowsUser35,Follows,131,35
User148FollowsUser149,Follows,148,149
User137FollowsUser62,Follows,137,62
User107FollowsUser92,Follows,107,92
User1FollowsUser143,Follows,1,143
User70FollowsUser111,Follows,70,111
User68FollowsUser48,Follows,68,48
User80FollowsUser52,Follows,80,52
User1FollowsUser131,Follows,1,131
User146FollowsUser128,Follows,146,128
User44FollowsUser2,Follows,44,2
User68FollowsUser52,Follows,68,52
User101FollowsUser149,Follows,101,149
User108FollowsUser7,Follows,108,7
User3FollowsUser45,Follows,3,45
User36FollowsUser90,Follows,36,90
User50FollowsUser101,Follows,50,101
User101FollowsUser128,Follows,101,128
User21FollowsUser66,Follows,21,66
User119FollowsUser85,Follows,119,85
User39FollowsUser103,Follows,39,103
User136FollowsUser13,Follows,136,13
User111FollowsUser45,Follows,111,45
User94FollowsUser32,Follows,94,32
User9FollowsUser57,Follows,9,57
User103FollowsUser62,Follows,103,62
User12FollowsUser8,Follows,12,8
User93FollowsUser98,Follows,93,98
User14FollowsUser45,Follows,14,45
User114FollowsUser67,Follows,114,67
User147FollowsUser77,Follows,147,77
User129FollowsUser40,Follows,129,40
User149FollowsUser102,Follows,149,102
User46FollowsUser36,Follows,46,36
User117FollowsUser79,Follows,117,79
User19FollowsUser119,Follows,19,119
User37FollowsUser13,Follows,37,13
User110FollowsUser97,Follows,110,97
User65FollowsUser40,Follows,65,40
User140FollowsUser25,Follows,140,25
User2FollowsUser54,Follows,2,54
User9FollowsUser23,Follows,9,23
User60FollowsUser47,Follows,60,47
User74FollowsUser3,Follows,74,3
User32FollowsUser95,Follows,32,95
User124FollowsUser127,Follows,124,127
User131FollowsUser129,Follows,131,129
User97FollowsUser126,Follows,97,126
User111FollowsUser57,Follows,111,57
User44FollowsUser47,Follows,44,47
User73FollowsUser12,Follows,73,12
User107FollowsUser10,Follows,107,10
User137FollowsUser16,Follows,137,16
User15FollowsUser64,Follows,15,64
User29FollowsUser55,Follows,29,55
User113FollowsUser101,Follows,113,101
User41FollowsUser88,Follows,41,88
User118FollowsUser129,Follows,118,129
User111FollowsUser81,Follows,111,81
User48FollowsUser27,Follows,48,27
User86FollowsUser115,Follows,86,115
User1FollowsUser148,Follows,1,148
User71FollowsUser27,Follows,71,27
User69FollowsUser19,Follows,69,19
User97FollowsUser118,Follows,97,118
User128FollowsUser114,Follows,128,114
User130FollowsUser94,Follows,130,94
User9FollowsUser41,Follows,9,41
User96FollowsUser33,Follows,96,33
User39FollowsUser135,Follows,39,135
User71FollowsUser39,Follows,71,39
User53FollowsUser84,Follows,53,84
User102FollowsUser120,Follows,102,120
User16FollowsUser127,Follows,16,127
User96FollowsUser39,Follows,96,39
User77FollowsUser55,Follows,77,55
User24FollowsUser74,Follows,24,74
User128FollowsUser42,Follows,128,42
User48FollowsUser137,Follows,48,137
User131FollowsUser122,Follows,131,122
User33FollowsUser81,Follows,33,81
User82FollowsUser110,Follows,82,110
User90FollowsUser120,Follows,90,120
User32FollowsUser40,Follows,32,40
User28FollowsUser24,Follows,28,24
User89FollowsUser27,Follows,89,27
User80FollowsUser30,Follows,80,30
User132FollowsUser28,Follows,132,28
User60FollowsUser35,Follows,60,35
User17FollowsUser57,Follows,17,57
User40FollowsUser134,Follows,40,134
User4FollowsUser98,Follows,4,98
User126FollowsUser28,Follows,126,28
User91FollowsUser103,Follows,91,103
User145FollowsUser96,Follows,145,96
User9FollowsUser35,Follows,9,35
User36FollowsUser112,Follows,36,112
User118FollowsUser98,Follows,118,98
User80FollowsUser127,Follows,80,127
User12FollowsUser103,Follows,12,103
User70FollowsUser95,Follows,70,95
User121FollowsUser36,Follows,121,36
User140FollowsUser102,Follows,140,102
User148FollowsUser14,Follows,148,14
User23FollowsUser134,Follows,23,134
User22FollowsUser55,Follows,22,55
User141FollowsUser114,Follows,141,114
User81FollowsUser92,Follows,81,92
User76FollowsUser21,Follows,76,21
User128FollowsUser15,Follows,128,15
User122FollowsUser115,Follows,122,115
User5FollowsUser149,Follows,5,149
User3FollowsUser50,Follows,3,50
User135FollowsUser58,Follows,135,58
User52FollowsUser141,Follows,52,141
User39FollowsUser127,Follows,39,127
User24FollowsUser56,Follows,24,56
User52FollowsUser143,Follows,52,143
User110FollowsUser42,Follows,110,42
User141FollowsUser88,Follows,141,88
User124FollowsUser66,Follows,124,66
User19FollowsUser41,Follows,19,41
User27FollowsUser89,Follows,27,89
User20FollowsUser137,Follows,20,137
User146FollowsUser127,Follows,146,127
User134FollowsUser69,Follows,134,69
User9FollowsUser150,Follows,9,150
User56FollowsUser137,Follows,56,137
User64FollowsUser16,Follows,64,16
User1FollowsUser139,Follows,1,139
